id_barang,berat,nilai_barang
BRG04300,6.88,74514
BRG04301,3.51,109286
BRG04302,12.25,306265
BRG04303,16.05,448765
BRG04304,17.39,226862
BRG04305,14.09,258676
BRG04306,11.62,43632
BRG04307,15.58,109928
BRG04308,2.63,421680
BRG04309,7.19,59993
BRG04310,6.49,437999
BRG04311,1.02,213591
BRG04312,16.22,342625
BRG04313,15.16,216417
BRG04314,19.86,192674
BRG04315,4.49,247560
BRG04316,7.72,131194
BRG04317,17.6,232067
BRG04318,11.35,96148
BRG04319,10.13,424736
BRG04320,16.79,114126
BRG04321,9.17,167337
BRG04322,5.39,87679
BRG04323,17.26,298758
BRG04324,8.61,55400
BRG04325,8.88,31340
BRG04326,5.94,328796
BRG04327,1.57,118306
BRG04328,15.38,478742
BRG04329,2.6,444879
BRG04330,10.18,486052
BRG04331,18.1,142927
BRG04332,8.49,169650
BRG04333,19.87,461569
BRG04334,13.43,409215
BRG04335,6.01,185303
BRG04336,4.69,115352
BRG04337,14.76,314084
BRG04338,11.41,348480
BRG04339,6.87,428577
BRG04340,11.1,41638
BRG04341,15.83,207408
BRG04342,15.61,66499
BRG04343,3.0,100073
BRG04344,8.4,315343
BRG04345,8.39,18247
BRG04346,5.44,221646
BRG04347,3.51,265254
BRG04348,9.66,189357
BRG04349,13.77,56242
BRG04350,15.32,102665
BRG04351,17.52,88120
BRG04352,8.29,25804
BRG04353,8.83,173724
BRG04354,2.32,312714
BRG04355,15.35,138559
BRG04356,16.91,327582
BRG04357,19.72,226777
BRG04358,18.13,120211
BRG04359,1.68,239439
BRG04360,11.26,409730
BRG04361,13.8,47446
BRG04362,0.69,399198
BRG04363,13.06,420531
BRG04364,2.11,341524
BRG04365,5.68,185664
BRG04366,17.84,96808
BRG04367,17.05,275936
BRG04368,12.81,16647
BRG04369,18.5,282072
BRG04370,11.49,150706
BRG04371,3.31,259889
BRG04372,6.91,23485
BRG04373,6.02,331124
BRG04374,3.69,326427
BRG04375,3.5,261931
BRG04376,17.24,181767
BRG04377,0.29,106944
BRG04378,1.38,86237
BRG04379,3.88,479950
BRG04380,9.66,369006
BRG04381,19.65,437161
BRG04382,14.52,495494
BRG04383,0.19,316007
BRG04384,19.12,478927
BRG04385,18.45,258584
BRG04386,1.39,418777
BRG04387,19.6,464488
BRG04388,13.73,391275
BRG04389,2.2,361858
BRG04390,6.66,400216
BRG04391,3.97,133846
BRG04392,1.11,121780
BRG04393,1.76,441353
BRG04394,15.24,264989
BRG04395,10.69,419893
BRG04396,2.03,182931
BRG04397,0.72,292984
BRG04398,0.87,457368
BRG04399,18.25,297013
BRG04400,18.13,255098
BRG04401,9.36,358407
BRG04402,3.37,478528
BRG04403,13.33,198177
BRG04404,16.26,31468
BRG04405,1.33,468761
BRG04406,4.73,265767
BRG04407,2.41,269164
BRG04408,3.47,8049
BRG04409,19.78,132202
BRG04410,4.75,326875
BRG04411,14.08,10380
BRG04412,3.31,202972
BRG04413,7.83,4864
BRG04414,0.85,280081
BRG04415,9.31,250677
BRG04416,1.81,62766
BRG04417,0.27,6180
BRG04418,8.3,74050
BRG04419,14.13,78703
BRG04420,8.72,32370
BRG04421,3.85,154115
BRG04422,3.46,6240
BRG04423,6.01,391044
BRG04424,14.98,252531
BRG04425,10.16,161028
BRG04426,16.27,50338
BRG04427,16.82,109315
BRG04428,9.33,276260
BRG04429,16.26,50101
BRG04430,14.66,438199
BRG04431,2.38,82244
BRG04432,0.91,149843
BRG04433,8.62,252411
BRG04434,3.35,259134
BRG04435,2.12,407381
BRG04436,18.29,407468
BRG04437,8.82,438955
BRG04438,0.48,15232
BRG04439,4.89,107840
BRG04440,6.05,209866
BRG04441,14.1,290732
BRG04442,13.69,377475
BRG04443,5.72,315261
BRG04444,14.89,289961
BRG04445,8.68,125085
BRG04446,3.26,234583
BRG04447,11.95,277008
BRG04448,6.77,415752
BRG04449,0.3,490942
BRG04450,2.97,409048
BRG04451,6.67,35482
BRG04452,4.95,361644
BRG04453,11.16,360258
BRG04454,4.79,406616
BRG04455,16.94,414504
BRG04456,7.04,423810
BRG04457,14.0,6352
BRG04458,12.07,308181
BRG04459,11.5,113750
BRG04460,6.43,397500
BRG04461,15.67,12063
BRG04462,2.83,83811
BRG04463,19.58,415081
BRG04464,13.23,81008
BRG04465,3.22,70249
BRG04466,5.27,109444
BRG04467,18.89,374511
BRG04468,9.74,345118
BRG04469,11.5,178830
BRG04470,3.66,167243
BRG04471,1.02,56311
BRG04472,18.97,202515
BRG04473,13.3,166944
BRG04474,17.12,208943
BRG04475,6.37,222829
BRG04476,17.21,76046
BRG04477,4.43,214930
BRG04478,2.28,372789
BRG04479,18.75,68998
BRG04480,4.2,75626
BRG04481,9.3,261944
BRG04482,2.68,366896
BRG04483,1.3,327396
BRG04484,3.84,226612
BRG04485,11.1,18644
BRG04486,3.99,222660
BRG04487,7.62,486424
BRG04488,6.35,30343
BRG04489,14.84,234038
BRG04490,1.48,201699
BRG04491,4.01,227398
BRG04492,13.77,410293
BRG04493,0.36,159324
BRG04494,11.54,415456
BRG04495,7.62,316109
BRG04496,13.19,426626
BRG04497,15.85,166613
BRG04498,18.14,367017
BRG04499,13.28,450137
BRG04500,19.75,41914
BRG04501,1.16,312554
BRG04502,2.39,149036
BRG04503,10.18,60378
BRG04504,19.72,16912
BRG04505,12.5,128698
BRG04506,6.5,291246
BRG04507,15.35,447552
BRG04508,4.82,332645
BRG04509,10.48,334941
BRG04510,5.78,106790
BRG04511,10.47,267407
BRG04512,4.28,22119
BRG04513,1.78,408849
BRG04514,9.63,79886
BRG04515,10.58,310894
BRG04516,7.27,176747
BRG04517,13.23,439351
BRG04518,19.51,224273
BRG04519,2.91,241295
BRG04520,6.31,124397
BRG04521,13.69,347157
BRG04522,1.61,262697
BRG04523,0.75,193190
BRG04524,1.54,334807
BRG04525,14.99,95329
BRG04526,6.32,97604
BRG04527,18.93,81289
BRG04528,11.47,215960
BRG04529,5.15,371045
BRG04530,17.91,61868
BRG04531,14.34,415701
BRG04532,18.85,122394
BRG04533,14.74,51078
BRG04534,8.98,469804
BRG04535,1.27,442801
BRG04536,1.95,260956
BRG04537,18.38,118288
BRG04538,2.6,226586
BRG04539,18.29,497905
BRG04540,13.18,204633
BRG04541,0.24,215540
BRG04542,13.98,285307
BRG04543,12.56,107526
BRG04544,13.71,59796
BRG04545,5.86,99915
BRG04546,10.6,38647
BRG04547,14.88,248874
BRG04548,4.68,163648
BRG04549,16.59,128749
BRG04550,12.65,210639
BRG04551,17.69,46016
BRG04552,18.68,73888
BRG04553,11.77,101456
BRG04554,8.55,327931
BRG04555,0.73,297015
BRG04556,16.82,155184
BRG04557,4.19,83709
BRG04558,9.55,42471
BRG04559,12.87,337871
BRG04560,16.04,153789
BRG04561,6.03,39143
BRG04562,4.39,373126
BRG04563,3.6,300801
BRG04564,2.2,497711
BRG04565,14.48,181638
BRG04566,9.54,427584
BRG04567,9.94,190160
BRG04568,10.81,303904
BRG04569,1.85,132563
BRG04570,17.7,236880
BRG04571,1.04,105567
BRG04572,14.18,330298
BRG04573,15.8,61513
BRG04574,11.37,57265
BRG04575,15.77,117402
BRG04576,17.34,347914
BRG04577,13.38,23377
BRG04578,17.76,486798
BRG04579,7.81,186454
BRG04580,17.03,180079
BRG04581,2.76,378911
BRG04582,7.75,108617
BRG04583,1.08,16991
BRG04584,18.23,186809
BRG04585,15.25,140396
BRG04586,12.82,464688
BRG04587,1.28,443289
BRG04588,3.77,372152
BRG04589,4.94,230632
BRG04590,17.34,272224
BRG04591,19.12,364553
BRG04592,1.75,364159
BRG04593,2.7,6282
BRG04594,0.76,72171
BRG04595,8.41,7741
BRG04596,6.93,496232
BRG04597,16.54,480377
BRG04598,18.35,189339
BRG04599,0.42,71310
BRG04600,5.94,37442
BRG04601,11.41,452084
BRG04602,3.2,356546
BRG04603,17.46,156468
BRG04604,1.37,411131
BRG04605,8.71,238587
BRG04606,15.07,317012
BRG04607,4.05,443858
BRG04608,1.49,96880
BRG04609,9.67,443153
BRG04610,19.39,357035
BRG04611,11.42,414032
BRG04612,9.58,165047
BRG04613,6.52,390489
BRG04614,16.78,2944
BRG04615,5.59,107233
BRG04616,1.2,162608
BRG04617,9.93,469518
BRG04618,2.2,440327
BRG04619,15.35,137022
BRG04620,8.35,3069
BRG04621,2.16,406212
BRG04622,4.3,307924
BRG04623,19.17,251501
BRG04624,14.37,131775
BRG04625,3.81,192511
BRG04626,5.33,88695
BRG04627,1.03,338581
BRG04628,5.71,431295
BRG04629,13.5,406736
BRG04630,17.77,44613
BRG04631,18.4,242786
BRG04632,19.75,100907
BRG04633,17.27,333924
BRG04634,7.12,434995
BRG04635,4.71,136993
BRG04636,5.54,30976
BRG04637,7.65,338038
BRG04638,8.45,201378
BRG04639,5.81,72218
BRG04640,13.0,21692
BRG04641,5.43,160958
BRG04642,3.04,228823
BRG04643,4.59,155782
BRG04644,18.4,446800
BRG04645,12.62,22926
BRG04646,10.63,337516
BRG04647,7.99,251865
BRG04648,2.28,239137
BRG04649,8.75,403242
BRG04650,6.79,43645
BRG04651,6.23,242703
BRG04652,16.68,130978
BRG04653,4.56,74809
BRG04654,0.43,431268
BRG04655,14.33,16414
BRG04656,3.56,405562
BRG04657,15.62,428756
BRG04658,2.49,71164
BRG04659,6.95,470987
BRG04660,11.69,157574
BRG04661,10.67,276817
BRG04662,6.07,264176
BRG04663,5.65,15087
BRG04664,14.77,393394
BRG04665,19.04,253445
BRG04666,6.96,131330
BRG04667,18.43,168540
BRG04668,1.98,134956
BRG04669,15.95,169436
BRG04670,15.59,213908
BRG04671,17.55,486716
BRG04672,3.75,68363
BRG04673,15.13,469480
BRG04674,3.7,411036
BRG04675,10.46,357437
BRG04676,17.01,61976
BRG04677,12.51,263026
BRG04678,8.5,156229
BRG04679,10.76,109376
BRG04680,9.75,191521
BRG04681,5.65,235716
BRG04682,16.25,231196
BRG04683,16.95,423008
BRG04684,5.44,368003
BRG04685,4.79,129588
BRG04686,19.77,143819
BRG04687,12.13,414503
BRG04688,12.98,475299
BRG04689,12.72,107068
BRG04690,13.06,231601
BRG04691,10.0,219287
BRG04692,19.67,487810
BRG04693,0.96,173136
BRG04694,1.6,9988
BRG04695,14.2,96635
BRG04696,11.3,244027
BRG04697,9.72,341542
BRG04698,15.48,262562
BRG04699,5.93,410084
BRG04700,15.88,342964
BRG04701,6.52,202931
BRG04702,3.98,92833
BRG04703,15.0,349767
BRG04704,6.92,236779
BRG04705,14.56,15943
BRG04706,14.77,182999
BRG04707,9.04,279862
BRG04708,10.23,208088
BRG04709,2.18,400415
BRG04710,5.4,427809
BRG04711,19.68,430437
BRG04712,6.89,358102
BRG04713,7.84,3233
BRG04714,19.89,313891
BRG04715,0.99,420928
BRG04716,9.23,12215
BRG04717,19.67,31657
BRG04718,5.1,237329
BRG04719,2.08,323637
BRG04720,16.46,252526
BRG04721,16.83,432304
BRG04722,9.54,76413
BRG04723,7.09,416232
BRG04724,13.7,489417
BRG04725,14.42,155470
BRG04726,17.13,264428
BRG04727,18.85,225456
BRG04728,15.67,384940
BRG04729,18.44,386637
BRG04730,13.41,26552
BRG04731,6.98,142620
BRG04732,15.8,160133
BRG04733,10.21,402065
BRG04734,0.55,35839
BRG04735,0.78,186804
BRG04736,8.8,335927
BRG04737,18.53,493822
BRG04738,5.28,426677
BRG04739,10.84,434713
BRG04740,11.88,323115
BRG04741,6.52,162682
BRG04742,0.73,185322
BRG04743,5.5,454689
BRG04744,18.78,261733
BRG04745,18.21,462324
BRG04746,18.23,198067
BRG04747,4.19,375014
BRG04748,7.22,474661
BRG04749,19.83,241406
BRG04750,0.83,436597
BRG04751,2.97,10407
BRG04752,17.16,95705
BRG04753,11.3,46264
BRG04754,6.2,486576
BRG04755,17.6,374059
BRG04756,14.84,346905
BRG04757,4.15,14659
BRG04758,15.98,466724
BRG04759,9.54,494572
BRG04760,13.65,259195
BRG04761,8.78,135905
BRG04762,13.18,66595
BRG04763,8.3,144040
BRG04764,12.3,276551
BRG04765,16.42,320763
BRG04766,9.16,414475
BRG04767,4.26,110885
BRG04768,7.4,213069
BRG04769,15.69,174879
BRG04770,11.07,332712
BRG04771,14.29,199916
BRG04772,12.71,220507
BRG04773,8.76,467951
BRG04774,13.66,338985
BRG04775,12.31,106319
BRG04776,2.74,35432
BRG04777,8.0,30574
BRG04778,14.44,486396
BRG04779,16.9,398363
BRG04780,9.92,60197
BRG04781,3.74,51211
BRG04782,19.79,13127
BRG04783,5.96,192402
BRG04784,14.4,232912
BRG04785,10.56,313852
BRG04786,10.81,317040
BRG04787,13.01,478419
BRG04788,9.6,377768
BRG04789,18.31,408766
BRG04790,11.44,245885
BRG04791,14.89,198727
BRG04792,4.85,371395
BRG04793,13.27,437629
BRG04794,9.08,308949
BRG04795,12.32,72850
BRG04796,19.06,442352
BRG04797,4.98,337774
BRG04798,1.91,159684
BRG04799,3.83,16596
BRG04800,15.77,465557
BRG04801,8.6,395674
BRG04802,7.42,426491
BRG04803,1.61,228145
BRG04804,15.83,151365
BRG04805,3.2,496152
BRG04806,8.91,8404
BRG04807,18.02,473033
BRG04808,4.64,192462
BRG04809,8.45,246198
BRG04810,14.8,132660
BRG04811,18.61,68065
BRG04812,11.59,406289
BRG04813,4.4,176350
BRG04814,2.34,151316
BRG04815,3.61,299052
BRG04816,8.7,470044
BRG04817,13.2,436418
BRG04818,7.22,100104
BRG04819,12.73,462795
BRG04820,11.39,164398
BRG04821,11.34,242812
BRG04822,6.28,372965
BRG04823,8.41,360432
BRG04824,17.52,313785
BRG04825,16.06,423861
BRG04826,19.34,302047
BRG04827,11.5,46304
BRG04828,3.83,484916
BRG04829,5.49,347346
BRG04830,19.33,243846
BRG04831,16.89,25201
BRG04832,3.14,2718
BRG04833,14.23,192414
BRG04834,17.0,442424
BRG04835,11.93,392308
BRG04836,14.44,405784
BRG04837,16.43,294982
BRG04838,19.21,476016
BRG04839,1.34,232827
BRG04840,8.1,61672
BRG04841,8.24,348171
BRG04842,15.67,488330
BRG04843,5.33,465167
BRG04844,9.02,400438
BRG04845,17.0,420566
BRG04846,18.2,173478
BRG04847,12.47,470217
BRG04848,1.81,405004
BRG04849,9.08,3470
BRG04850,2.72,152208
BRG04851,15.25,103371
BRG04852,9.1,442931
BRG04853,0.49,172478
BRG04854,14.97,498642
BRG04855,10.84,138321
BRG04856,18.36,226240
BRG04857,15.16,375508
BRG04858,10.23,222756
BRG04859,14.24,407051
BRG04860,10.26,68659
BRG04861,10.22,43829
BRG04862,1.19,175452
BRG04863,12.58,301660
BRG04864,0.51,51553
BRG04865,17.81,253199
BRG04866,11.94,100874
BRG04867,18.34,467345
BRG04868,17.64,179180
BRG04869,0.47,206198
BRG04870,19.23,43964
BRG04871,3.64,417243
BRG04872,13.13,39105
BRG04873,0.67,292097
BRG04874,5.86,415452
BRG04875,9.76,294834
BRG04876,15.32,20891
BRG04877,17.2,12095
BRG04878,9.72,15294
BRG04879,9.68,224574
BRG04880,9.19,223928
BRG04881,5.03,81984
BRG04882,10.18,355682
BRG04883,13.08,322416
BRG04884,6.6,342680
BRG04885,2.47,67144
BRG04886,7.74,361983
BRG04887,3.02,4309
BRG04888,7.18,467600
BRG04889,1.8,171543
BRG04890,13.98,189149
BRG04891,19.45,356109
BRG04892,12.29,286181
BRG04893,19.98,85142
BRG04894,19.65,360779
BRG04895,15.46,122386
BRG04896,13.12,196057
BRG04897,6.29,114621
BRG04898,1.73,67311
BRG04899,18.01,440394
BRG04900,19.66,299800
BRG04901,18.64,368890
BRG04902,14.21,316980
BRG04903,5.65,342356
BRG04904,3.47,395889
BRG04905,9.75,237376
BRG04906,6.51,37252
BRG04907,16.33,45275
BRG04908,14.47,1235
BRG04909,19.1,279682
BRG04910,1.55,348589
BRG04911,2.16,40474
BRG04912,3.46,455373
BRG04913,8.01,90988
BRG04914,18.84,359544
BRG04915,10.54,137871
BRG04916,0.55,384250
BRG04917,14.61,270460
BRG04918,8.08,25375
BRG04919,7.34,283566
BRG04920,19.92,244465
BRG04921,9.49,479915
BRG04922,12.32,122234
BRG04923,19.03,321327
BRG04924,6.77,134066
BRG04925,16.64,216789
BRG04926,11.08,395238
BRG04927,18.73,135221
BRG04928,9.04,350492
BRG04929,12.47,237830
BRG04930,19.97,313020
BRG04931,12.34,7976
BRG04932,5.24,293136
BRG04933,7.3,92587
BRG04934,3.15,444299
BRG04935,13.69,105890
BRG04936,4.45,397930
BRG04937,15.1,42188
BRG04938,1.64,198794
BRG04939,4.69,203667
BRG04940,19.69,472069
BRG04941,8.75,242041
BRG04942,4.31,327241
BRG04943,12.45,110258
BRG04944,4.11,490734
BRG04945,5.29,18622
BRG04946,10.3,176166
BRG04947,9.88,432104
BRG04948,2.88,157557
BRG04949,12.71,497023
BRG04950,14.31,473910
BRG04951,2.62,148028
BRG04952,11.07,488855
BRG04953,7.09,46993
BRG04954,17.87,106824
BRG04955,7.72,232451
BRG04956,13.74,219939
BRG04957,12.99,1080
BRG04958,14.2,351354
BRG04959,4.1,327985
BRG04960,6.76,261965
BRG04961,7.34,298904
BRG04962,19.61,457628
BRG04963,18.42,134867
BRG04964,0.45,421216
BRG04965,3.26,423507
BRG04966,4.38,457286
BRG04967,12.71,155700
BRG04968,5.01,63755
BRG04969,4.1,269870
BRG04970,18.47,45382
BRG04971,12.51,20738
BRG04972,13.56,447890
BRG04973,0.48,351936
BRG04974,5.21,57421
BRG04975,15.99,242074
BRG04976,2.38,361864
BRG04977,12.8,314407
BRG04978,12.74,372982
BRG04979,1.67,361649
BRG04980,7.02,282667
BRG04981,14.87,220699
BRG04982,16.11,178664
BRG04983,7.88,24477
BRG04984,4.67,391937
BRG04985,7.83,84835
BRG04986,12.76,69053
BRG04987,19.72,295528
BRG04988,7.24,208138
BRG04989,14.44,83274
BRG04990,15.94,220231
BRG04991,9.73,193683
BRG04992,8.14,430379
BRG04993,3.02,14195
BRG04994,6.6,54947
BRG04995,7.6,395745
BRG04996,5.19,238046
BRG04997,6.96,423448
BRG04998,6.07,380164
BRG04999,6.79,250458
BRG05000,1.4,341322
